feature_name,idf_weights
potensi,7.699500340161678
potong,6.783209608287523
power,7.699500340161678
pr,7.699500340161678
prabowo,7.294035232053513
praksi,7.699500340161678
praktek,7.699500340161678
praktis,7.699500340161678
pranowo,7.699500340161678
prasangka,7.699500340161678
prasarana,7.699500340161678
precast,7.699500340161678
prediksi,7.0063531596017325
premanpreman,7.699500340161678
prematur,7.699500340161678
presiden,3.647715392358373
presidenganti,7.699500340161678
presidenpengusahapartai,7.699500340161678
presidenpeninggalan,7.699500340161678
presidentsemoqa,7.699500340161678
prestisius,7.699500340161678
pret,7.294035232053513
pribadi,6.313205979041787
pribumi,6.195422943385404
prima,7.699500340161678
priode,7.294035232053513
prioritas,6.600888051493568
pro,7.699500340161678
produk,7.294035232053513
produksi,6.600888051493568
produktif,7.294035232053513
program,5.7535901911063645
progres,5.7535901911063645
progress,7.699500340161678
project,7.0063531596017325
projek,7.294035232053513
propaganda,7.699500340161678
properti,7.699500340161678
propokasi,7.699500340161678
proram,7.699500340161678
proramnyaklo,7.699500340161678
proses,5.620058798481842
protes,7.294035232053513
proton,7.294035232053513
provinsi,6.783209608287523
provokasi,7.699500340161678
proyek,3.7482566215802504
proyekproyek,7.699500340161678
proyeksi,7.699500340161678
pt,7.699500340161678
pu,7.699500340161678
puan,7.0063531596017325
puas,7.699500340161678
publik,7.0063531596017325
publish,7.699500340161678
puja,7.0063531596017325
puji,7.0063531596017325
pulang,7.699500340161678
pulau,5.173771695853422
pulo,7.699500340161678
puluh,6.44673737166631
punah,7.699500340161678
puncak,7.699500340161678
punya,5.134550982700141
pupr,7.0063531596017325
pupuk,7.0063531596017325
pura,6.600888051493568
purba,7.699500340161678
puruk,7.699500340161678
pusat,5.559434176665407
pusing,7.0063531596017325
putar,7.294035232053513
putih,7.294035232053513
putin,7.699500340161678
puting,7.699500340161678
putra,7.0063531596017325
putrajaya,7.294035232053513
putraputri,7.699500340161678
putri,7.0063531596017325
putus,6.600888051493568
qc,7.699500340161678
qu,7.699500340161678
rabbal,7.294035232053513
radar,7.294035232053513
radikal,7.699500340161678
ragu,7.294035232053513
rahasia,7.294035232053513
rahayu,7.294035232053513
rahman,7.294035232053513
rahmat,7.699500340161678
raja,6.783209608287523
rak,7.699500340161678
rakus,6.783209608287523
rakyat,3.8179365422182405
ramadhan,7.699500340161678
ramah,7.699500340161678
ramai,7.0063531596017325
rampok,7.294035232053513
rampung,6.44673737166631
rang,7.699500340161678
rangka,7.294035232053513
rangkai,7.699500340161678
rantau,7.0063531596017325
rap,7.699500340161678
rapat,7.294035232053513
rapatkita,7.699500340161678
rapi,6.195422943385404
ras,7.0063531596017325
rasa,5.620058798481842
rasyd,7.699500340161678
rasyid,7.699500340161678
rata,5.7535901911063645
ratna,7.699500340161678
ratus,7.699500340161678
raut,7.294035232053513
rawan,7.0063531596017325
raya,6.44673737166631
rb,7.294035232053513
reaksi,7.699500340161678
real,7.699500340161678
realisasi,6.44673737166631
realita,7.699500340161678
reboisasi,7.699500340161678
rebut,7.699500340161678
recokin,7.699500340161678
recycling,7.699500340161678
redbull,7.699500340161678
rekomendasi,7.0063531596017325
rekrutmen,7.699500340161678
rektor,7.699500340161678
relokasi,7.699500340161678
remeh,7.699500340161678
renang,7.699500340161678
rencana,5.214593690373678
rendah,6.600888051493568
rendam,7.699500340161678
renovasi,7.699500340161678
rentan,7.699500340161678
repot,7.699500340161678
repro,7.699500340161678
republik,6.783209608287523
resap,7.294035232053513
resesi,7.294035232053513
resiko,7.294035232053513
resmi,6.783209608287523
restu,7.699500340161678
reuni,7.699500340161678
rezeki,7.294035232053513
rezim,7.294035232053513
ri,5.502275762825459
riadi,7.699500340161678
riau,7.699500340161678
ribu,5.994752247923253
ribut,7.294035232053513
ridho,7.0063531596017325
ridhomu,7.699500340161678
ridwan,7.699500340161678
rif,7.699500340161678
rimba,7.699500340161678
rimbun,7.699500340161678
rindang,7.699500340161678
ringan,7.294035232053513
ripah,7.699500340161678
riset,7.699500340161678
risih,7.699500340161678
robbal,7.699500340161678
roboh,7.294035232053513
rocky,7.294035232053513
roda,7.294035232053513
roket,7.699500340161678
rokok,7.699500340161678
rompi,7.699500340161678
rop,7.699500340161678
rp,7.294035232053513
rphliter,7.699500340161678
rs,7.699500340161678
rt,7.294035232053513
ruang,6.44673737166631
ruas,7.699500340161678
rubah,6.783209608287523
rudal,7.294035232053513
rugi,7.0063531596017325
ruko,7.699500340161678
ruma,7.699500340161678
rumah,5.096810654717294
rumit,7.699500340161678
rupa,7.0063531596017325
rupiah,7.699500340161678
rusa,7.699500340161678
rusak,5.396915247167632
rusia,7.0063531596017325
rusuhh,7.699500340161678
rusun,7.294035232053513
rusunawa,7.699500340161678
rw,7.699500340161678
saa,7.699500340161678
saat,7.699500340161678
sabang,7.294035232053513
sabar,6.600888051493568
sadar,6.600888051493568
sadis,7.699500340161678
safe,7.699500340161678
sah,7.294035232053513
sahabat,7.294035232053513
saham,7.294035232053513
saing,6.783209608287523
saja,7.699500340161678
sakit,6.090062427727577
saksi,7.0063531596017325
sala,7.294035232053513
salah,5.559434176665407
salam,5.620058798481842
saling,7.699500340161678
salut,7.699500340161678
sama,4.403663474157349
samarinda,6.783209608287523
sambung,7.699500340161678
sambut,7.699500340161678
same,7.699500340161678
sampah,6.600888051493568
sampean,7.699500340161678
sampeyan,7.699500340161678
samping,7.699500340161678
sana,4.703768066607687
sanes,7.699500340161678
sangat,4.349596252887073
sangga,7.699500340161678
sangka,7.699500340161678
sangt,7.699500340161678
sanitasi,7.699500340161678
sanksi,7.699500340161678
santai,7.699500340161678
santun,7.294035232053513
sapa,7.699500340161678
saputra,7.699500340161678
sara,7.699500340161678
saran,7.294035232053513
sarana,7.0063531596017325
sarang,7.294035232053513
sarkas,7.699500340161678
sarumpaet,7.699500340161678
sasar,7.699500340161678
satelitny,7.699500340161678
satelitsub,7.699500340161678
satu,4.6549779024382545
satwa,7.699500340161678
satwadirusak,7.699500340161678
saudara,6.44673737166631
saudarasaudara,7.699500340161678
saudi,7.699500340161678
sawah,7.699500340161678
sawit,6.783209608287523
sayang,5.827698163260086
sayap,7.699500340161678
sblum,7.699500340161678
sby,6.44673737166631
sd,7.0063531596017325
sdangkan,7.699500340161678
sdm,6.600888051493568
sdmmasyarakat,7.699500340161678
sdmnya,7.699500340161678
se,7.699500340161678
seaplane,7.699500340161678
sebab,7.294035232053513
sebanyakbanyaknya,7.699500340161678
sebar,6.783209608287523
sebarkaan,7.294035232053513
sebenernya,7.699500340161678
sebentar,5.907740870933623
sebut,6.090062427727577
sedang,6.313205979041787
sederhana,7.294035232053513
sedia,6.783209608287523
sedih,7.0063531596017325
sedikit,6.195422943385404
sedot,7.294035232053513
seflpiwet,7.699500340161678
seftpower,7.699500340161678
segala,5.994752247923253
segani,7.699500340161678
segar,7.699500340161678
seger,7.699500340161678
segera,5.7535901911063645
segi,7.294035232053513
segitu,7.699500340161678
seh,7.699500340161678
sehat,4.441403802140195
sehatsemangatyang,7.699500340161678
sejahtera,5.684597319619413
sejak,6.313205979041787
sejarah,5.907740870933623
sejuk,7.699500340161678
sekali,5.173771695853422
sekall,7.699500340161678
sekarang,4.729085874591977
sekian,7.699500340161678
sekitar,6.313205979041787
sekolah,7.294035232053513
sektor,7.699500340161678
sekutu,7.699500340161678
sel,7.0063531596017325
selajutnya,7.294035232053513
selaku,7.699500340161678
selalu,4.991450139059468
selaluagar,7.699500340161678
selaludan,7.699500340161678
selamat,5.096810654717294
selang,7.699500340161678
selatan,6.600888051493568
selesai,4.367295829986475
selesaikansaya,7.699500340161678
selesainyajln,7.699500340161678
selokan,7.699500340161678
seluruh,5.620058798481842
seluurh,7.699500340161678
semai,7.699500340161678
semangat,5.134550982700141
semanggi,7.699500340161678
semangkin,7.699500340161678
semarang,7.699500340161678
semata,7.699500340161678
sembah,7.699500340161678
sembako,7.294035232053513
sembarang,7.294035232053513
semerawut,7.294035232053513
semesta,7.699500340161678
semiga,7.699500340161678
semngat,7.699500340161678
semo,7.699500340161678
semoi,7.0063531596017325
sempadan,7.699500340161678
sempat,7.0063531596017325
sempit,6.783209608287523
sempurna,7.699500340161678
semrawut,7.0063531596017325
semua,3.5563656137701454
semuaternyata,7.699500340161678
senang,5.907740870933623
senantiasa,7.699500340161678
sendiri,5.134550982700141
sendiridongo,7.699500340161678
sendirisendiri,7.699500340161678
senggol,7.699500340161678
sengsara,7.0063531596017325
senjang,7.699500340161678
sensara,7.699500340161678
sentris,7.699500340161678
sentuh,7.699500340161678
senyum,7.699500340161678
seoul,7.699500340161678
sepakat,7.294035232053513
sepakbola,7.699500340161678
sepatu,7.699500340161678
sepeda,7.294035232053513
sepenuh,7.0063531596017325
seperti,6.600888051493568
sepi,7.699500340161678
serah,7.294035232053513
serakah,6.600888051493568
serang,7.0063531596017325
serap,6.600888051493568
serawak,7.699500340161678
serba,7.699500340161678
serbu,7.294035232053513
seret,7.699500340161678
sering,7.0063531596017325
serius,7.699500340161678
serta,6.783209608287523
sertifikasi,7.294035232053513
server,7.699500340161678
sesak,7.699500340161678
sesal,7.699500340161678
sesuai,5.448208541555183
sesuatu,7.699500340161678
setapak,7.699500340161678
sewa,7.294035232053513
sgr,7.699500340161678
si,5.620058798481842
sia,7.699500340161678
siang,7.699500340161678
siap,5.620058798481842
siapa,4.991450139059468
siasia,7.699500340161678
siber,7.699500340161678
sibuk,7.699500340161678
sifat,7.294035232053513
sih,5.559434176665407
sikat,7.699500340161678
silah,7.0063531596017325
silkarnya,7.699500340161678
siluman,7.699500340161678
simak,7.699500340161678
simbol,7.294035232053513
simpan,7.699500340161678
simpang,7.699500340161678
simple,7.699500340161678
sing,7.699500340161678
singapore,6.600888051493568
singapura,7.294035232053513
singapure,7.699500340161678
singkir,7.0063531596017325
sini,5.502275762825459
sinisogok,7.699500340161678
sinuwun,7.699500340161678
sip,7.699500340161678
sipil,7.699500340161678
sirkuit,7.294035232053513
sisa,7.699500340161678
sistem,6.44673737166631
situ,6.195422943385404
situasi,7.0063531596017325
ska,7.294035232053513
skeptis,7.699500340161678
skil,7.699500340161678
skill,7.699500340161678
skyway,7.699500340161678
slamatan,7.699500340161678
sliweran,7.699500340161678
slogan,7.699500340161678
so,6.783209608287523
soal,6.313205979041787
sodet,7.699500340161678
soekarno,7.699500340161678
soetta,7.699500340161678
softbank,7.699500340161678
sogok,7.699500340161678
sok,7.0063531596017325
solar,7.294035232053513
solarcell,7.699500340161678
solusi,7.0063531596017325
somary,7.699500340161678
sontoloyo,7.699500340161678
sorry,7.699500340161678
sory,7.699500340161678
sosial,6.44673737166631
sosmed,7.699500340161678
sotoy,7.699500340161678
spa,7.699500340161678
space,7.699500340161678
squad,7.699500340161678
srakah,7.699500340161678
srpakbola,7.699500340161678
stadion,7.294035232053513
stalin,7.294035232053513
standard,7.699500340161678
starling,7.699500340161678
start,7.699500340161678
steady,7.699500340161678
stekholder,7.699500340161678
stigma,7.699500340161678
stop,7.0063531596017325
strategis,7.699500340161678
stress,7.699500340161678
struktur,7.699500340161678
stu,7.699500340161678
stusemua,7.699500340161678
style,7.0063531596017325
suap,6.783209608287523
suara,6.783209608287523
suasana,7.294035232053513
suatu,5.907740870933623
subhana,7.699500340161678
subhanallah,7.699500340161678
subsidi,6.44673737166631
subur,7.699500340161678
sudah,7.699500340161678
sudrun,7.699500340161678
suekarno,7.699500340161678
suka,5.620058798481842
sukacita,7.699500340161678
sukses,4.866286996105462
suksesor,7.699500340161678
suku,6.600888051493568
sulap,7.699500340161678
sulawesi,7.0063531596017325
sulit,5.994752247923253
sumadilaga,7.699500340161678
sumatera,7.0063531596017325
sumatra,7.0063531596017325
sumbang,7.699500340161678
sumber,6.600888051493568
sumberdaya,7.699500340161678
sumpek,6.783209608287523
sumur,7.294035232053513
sundakami,7.699500340161678
sungai,6.313205979041787
sungguh,6.600888051493568
suoaya,7.699500340161678
super,6.600888051493568
superpower,7.699500340161678
supir,7.294035232053513
suport,7.699500340161678
supplier,7.699500340161678
supply,7.699500340161678
suriyo,7.699500340161678
suruh,6.600888051493568
surya,7.699500340161678
susah,5.7535901911063645
susup,7.699500340161678
swasta,7.294035232053513
swiss,7.699500340161678
swt,5.994752247923253
sx,7.699500340161678
syah,7.699500340161678
syariah,7.699500340161678
syariat,7.699500340161678
syukur,7.0063531596017325
taala,7.699500340161678
taat,7.294035232053513
tabarakallah,7.699500340161678
tadi,6.600888051493568
tadipm,7.699500340161678
tah,7.699500340161678
tahan,6.313205979041787
tahap,6.195422943385404
tahu,6.090062427727577
tahun,4.403663474157349
tai,7.699500340161678
tak,7.294035232053513
takbisa,7.699500340161678
takfiri,7.699500340161678
takut,5.684597319619413
takutnangis,7.699500340161678
taman,7.699500340161678
tambah,5.396915247167632
tambang,6.600888051493568
tampa,7.699500340161678
tampak,6.783209608287523
tampil,7.699500340161678
tampung,7.0063531596017325
tamu,7.699500340161678
tanah,4.679075454017315
tanam,5.907740870933623
tandus,7.699500340161678
tangan,6.195422943385404
tangerang,7.699500340161678
tangga,7.699500340161678
tanggal,7.699500340161678
tangguh,7.699500340161678
tanggul,7.699500340161678
tanggulang,7.699500340161678
tanggung,6.600888051493568
tangkar,7.699500340161678
tani,7.294035232053513
tantang,7.699500340161678
tanya,5.684597319619413
tapi,7.699500340161678
tara,7.699500340161678
taraf,7.699500340161678
target,7.294035232053513
tarik,7.0063531596017325
taruh,7.699500340161678
tarung,7.699500340161678
tata,5.827698163260086
tatah,7.699500340161678
tatakota,7.699500340161678
tatanan,7.699500340161678
tatap,7.294035232053513
tau,5.3481250829982
taufiq,7.699500340161678
tawakaltu,7.699500340161678
tax,7.699500340161678
team,7.699500340161678
tebak,7.699500340161678
tebang,6.313205979041787
tebar,7.699500340161678
tebing,7.699500340161678
tegah,7.699500340161678
tegas,7.294035232053513
tegun,7.699500340161678
teh,7.699500340161678
tekad,7.294035232053513
tekan,7.0063531596017325
teknik,7.294035232053513
tekor,7.699500340161678
teks,7.699500340161678
telat,7.0063531596017325
teman,7.294035232053513
tembak,7.699500340161678
tembok,7.699500340161678
tembus,7.699500340161678
tempat,4.679075454017315
tempathunian,7.699500340161678
tempatpantai,7.699500340161678
tempoh,7.699500340161678
tempur,7.294035232053513
tenaga,6.44673737166631
tenang,7.699500340161678
tender,7.699500340161678
teng,7.699500340161678
tengah,6.195422943385404
tengelam,7.699500340161678
tenggara,7.699500340161678
tenggelam,6.313205979041787
tenggelamudh,7.699500340161678
tentang,7.699500340161678
tentara,7.294035232053513
tentu,6.783209608287523
teori,7.294035232053513
tepat,6.195422943385404
ter,6.44673737166631
teral,7.699500340161678
terampil,7.294035232053513
terang,7.294035232053513
terbang,7.699500340161678
teriak,6.783209608287523
terima,5.620058798481842
terimakasih,6.600888051493568
terkafer,7.699500340161678
terlalu,5.3481250829982
termangkrak,7.699500340161678
terminal,7.699500340161678
ternak,7.699500340161678
teroris,7.294035232053513
terowongan,7.699500340161678
terselesaikanagar,7.699500340161678
tertawa,7.699500340161678
tertib,7.699500340161678
terus,4.075159407185312
terwujudjawa,7.699500340161678
terwujudsemoga,7.699500340161678
tetangga,6.600888051493568
tetanggahutangmu,7.699500340161678
tetap,4.755061360995238
tetapa,7.699500340161678
tetep,7.0063531596017325
the,6.44673737166631
thebeess,7.699500340161678
tiada,7.699500340161678
tiang,6.783209608287523
tiap,6.090062427727577
tiba,7.294035232053513
tibatiba,7.294035232053513
tidakbakan,7.699500340161678
tidakdilanjuti,7.699500340161678
tidur,7.699500340161678
timbul,7.294035232053513
timika,7.699500340161678
timses,7.699500340161678
timur,6.090062427727577
ting,7.699500340161678
tinggal,5.214593690373678
tingggi,7.699500340161678
tinggi,5.502275762825459
tingkat,6.090062427727577
tingkatin,7.699500340161678
tionghoa,7.699500340161678
tiongkok,6.783209608287523
tipis,7.699500340161678
tipu,7.699500340161678
tir,7.699500340161678
tiru,7.699500340161678
titik,6.195422943385404
titis,7.699500340161678
tka,7.0063531596017325
tmpat,7.699500340161678
tni,6.783209608287523
to,7.0063531596017325
tok,7.294035232053513
toko,7.0063531596017325
tokyo,7.294035232053513
tol,5.3481250829982
tolak,6.313205979041787
toleran,7.699500340161678
toleransi,7.699500340161678
toll,7.294035232053513
tolol,7.0063531596017325
tolong,7.294035232053513
tolongya,7.699500340161678
tombak,7.699500340161678
tong,7.699500340161678
tonton,6.783209608287523
top,7.294035232053513
topografi,7.699500340161678
total,7.294035232053513
tradisi,7.699500340161678
traffic,7.699500340161678
traficlight,7.699500340161678
transparan,7.699500340161678
transportasi,6.783209608287523
trek,7.699500340161678
tres,7.699500340161678
tri,7.294035232053513
triliun,6.783209608287523
trimakasih,7.699500340161678
triplek,7.699500340161678
triumf,7.699500340161678
trotoar,7.294035232053513
truk,7.0063531596017325
trutama,7.699500340161678
tsb,7.699500340161678
tua,7.294035232053513
tuai,7.699500340161678
tugas,5.994752247923253
tuhan,5.994752247923253
tuhh,7.699500340161678
tuju,4.755061360995238
tukang,7.0063531596017325
tukangmandor,7.699500340161678
tulus,7.699500340161678
tumben,7.699500340161678
tumbuh,6.783209608287523
tumpu,7.699500340161678
tumpuk,6.783209608287523
tunda,7.699500340161678
tunduk,7.294035232053513
tunggal,7.294035232053513
tunggu,6.783209608287523
tunjang,6.600888051493568
tunjuk,7.294035232053513
tunnel,7.294035232053513
tuntas,7.0063531596017325
turbin,7.294035232053513
turun,6.600888051493568
turut,6.44673737166631
tutup,7.0063531596017325
uang,4.755061360995238
ubah,5.7535901911063645
udara,6.44673737166631
udeh,7.699500340161678
ugal,7.699500340161678
ugalan,7.699500340161678
ujung,5.827698163260086
ukraina,7.699500340161678
ukur,7.0063531596017325
ulah,7.699500340161678
ulang,7.699500340161678
ular,7.699500340161678
ultah,7.699500340161678
umat,7.0063531596017325
umpetin,7.699500340161678
umum,5.620058798481842
umur,6.313205979041787
undang,5.684597319619413
ungan,7.699500340161678
unggul,7.699500340161678
ungkit,7.699500340161678
ungsi,7.699500340161678
unhas,7.699500340161678
unisula,7.699500340161678
unit,7.0063531596017325
untung,6.600888051493568
up,7.294035232053513
upa,7.699500340161678
upacara,6.600888051493568
update,7.0063531596017325
upin,7.699500340161678
upsss,7.699500340161678
urban,7.699500340161678
urgen,7.699500340161678
urgensi,6.783209608287523
urgent,7.699500340161678
urus,5.994752247923253
usa,7.699500340161678
usah,5.907740870933623
usaha,5.396915247167632
usak,7.294035232053513
usia,7.294035232053513
usul,6.600888051493568
utama,5.396915247167632
utang,7.699500340161678
utara,6.600888051493568
utuh,7.294035232053513
utus,7.699500340161678
uud,7.294035232053513
uwais,7.699500340161678
ver,7.699500340161678
versi,7.294035232053513
video,5.994752247923253
vidioin,7.699500340161678
vietnam,7.699500340161678
vihara,6.783209608287523
visi,7.0063531596017325
visioner,7.699500340161678
viva,7.699500340161678
vs,7.0063531596017325
wa,7.0063531596017325
wacana,6.783209608287523
waduk,6.783209608287523
wah,7.0063531596017325
wahabi,7.699500340161678
wahai,7.699500340161678
wajah,7.699500340161678
wajib,6.783209608287523
wakanda,7.294035232053513
wakid,7.699500340161678
wakil,7.294035232053513
waktu,5.994752247923253
walaupun,6.195422943385404
walhi,7.699500340161678
wan,7.294035232053513
waras,7.294035232053513
wardana,7.699500340161678
warga,5.214593690373678
wargaresah,7.699500340161678
waris,7.699500340161678
warna,7.294035232053513
warnadicat,7.699500340161678
warni,7.699500340161678
warung,7.0063531596017325
was,7.294035232053513
waspada,7.699500340161678
wauu,7.699500340161678
waw,7.699500340161678
we,7.699500340161678
welcome,7.699500340161678
wes,7.699500340161678
wewenang,7.699500340161678
wg,7.699500340161678
wib,7.699500340161678
wibawa,7.699500340161678
widodo,6.783209608287523
wih,7.699500340161678
wihara,7.699500340161678
wiii,7.699500340161678
wika,7.699500340161678
wilayah,5.7535901911063645
will,7.699500340161678
wiraswasta,7.699500340161678
wisata,6.783209608287523
wkwk,5.257153304792474
wkwkwkpadahal,7.699500340161678
wna,7.0063531596017325
woi,7.0063531596017325
wow,7.0063531596017325
wujud,5.559434176665407
xijinping,7.699500340161678
yahdik,7.699500340161678
yakin,5.684597319619413
yamaha,7.699500340161678
yaman,7.0063531596017325
yarbal,7.699500340161678
yarobbaal,7.699500340161678
yarobbal,7.699500340161678
yasalam,7.294035232053513
yogi,7.699500340161678
yohanes,6.44673737166631
yohanies,7.699500340161678
yoi,7.699500340161678
york,7.699500340161678
youtuber,7.294035232053513
yra,6.44673737166631
yt,7.699500340161678
ytc,7.699500340161678
yth,7.699500340161678
zaman,7.0063531596017325
zona,7.699500340161678
